sport,dport,proto,state,dur,sbytes,spkts,label
18588,6881,tcp,FIN,2.059974,1540,16,
21826,6881,tcp,FIN,2.068904,1540,16,
35627,6881,tcp,FIN,1.274995,1540,16,
22873,5190,tcp,FIN,27.402979,1272,16,
29442,111,udp,INT,1.7e-05,168,2,Reconnaissance
27343,6881,tcp,FIN,3.043669,1540,16,
60965,6881,tcp,FIN,2.322584,1540,16,
53478,6881,tcp,FIN,2.707055,1540,16,
1132,23183,tcp,FIN,1.132049,8928,14,
26468,23183,tcp,FIN,1.035608,8928,14,
31556,6881,tcp,FIN,2.89198,1540,16,
62400,6881,tcp,FIN,2.572742,1540,16,
6525,6881,tcp,FIN,2.305919,1540,16,
62466,6881,tcp,FIN,2.072376,1540,16,
7341,5190,tcp,FIN,17.093594,2024,24,
49740,1309,tcp,FIN,11.830474,3806,64,
41214,10211,tcp,FIN,30.733423,4656,28,
49350,80,tcp,FIN,28.363314,1580,12,
35134,6881,tcp,FIN,3.2141,2302,30,
14559,6881,tcp,FIN,2.433189,1540,16,
35176,6881,tcp,FIN,2.35964,1540,16,
20105,6881,tcp,FIN,2.15778,1540,16,
38582,6881,tcp,FIN,2.820766,1540,16,
1335,6881,tcp,FIN,2.596724,1540,16,
20057,6881,tcp,FIN,2.483491,2302,30,
1981,6881,tcp,FIN,2.245723,1540,16,
3701,6881,tcp,FIN,2.290611,1540,16,
6062,6881,tcp,FIN,1.900494,1540,16,
6787,6881,tcp,FIN,2.725175,1540,16,
7918,6881,tcp,FIN,2.050937,1540,16,
3634,6881,tcp,FIN,2.525566,1540,16,
47223,6881,tcp,FIN,2.133959,1540,16,
43714,80,tcp,FIN,0.119112,1052,8,
8650,80,tcp,FIN,0.193413,1052,8,
26708,60447,tcp,FIN,1.539155,2662,42,
4319,53,udp,CON,0.001001,132,2,
30731,25229,tcp,FIN,24.015394,3910,66,
27170,6881,tcp,FIN,2.573178,1540,16,
56610,6881,tcp,FIN,2.719103,1540,16,
54271,111,udp,CON,1.990231,568,4,
1031,6881,tcp,FIN,2.466707,1540,16,
1913,6881,tcp,FIN,2.489195,1540,16,
65189,6881,tcp,FIN,2.63999,1540,16,
20162,6881,tcp,FIN,2.631924,1540,16,
47951,6881,tcp,FIN,2.479092,1540,16,
26452,6881,tcp,FIN,3.095784,1540,16,
60145,6881,tcp,FIN,2.695014,2302,30,
1429,6881,tcp,FIN,3.094378,1540,16,
2310,6881,tcp,FIN,3.164028,1540,16,
31090,6881,tcp,FIN,2.720451,1540,16,
32775,6881,tcp,FIN,2.554977,1540,16,
51815,6881,tcp,FIN,2.523536,2302,30,
44379,6881,tcp,FIN,2.08609,1540,16,
35867,6881,tcp,FIN,2.23766,1540,16,
26046,6881,tcp,FIN,2.54014,1540,16,
36172,6881,tcp,FIN,3.17369,2302,30,
54010,6881,tcp,FIN,2.343108,1540,16,
40923,6881,tcp,FIN,2.888217,2302,30,
13400,5190,tcp,FIN,6.755689,1272,16,
51022,30318,tcp,FIN,26.173834,4152,26,
41324,5190,tcp,FIN,3.997117,1272,16,
42898,6881,tcp,FIN,2.000151,1540,16,
6662,6881,tcp,FIN,2.586287,1540,16,
3138,5190,tcp,FIN,1.916703,1272,16,
39081,6881,tcp,FIN,2.100271,1540,16,
6005,6881,tcp,FIN,2.818535,2302,30,
29634,6881,tcp,FIN,2.506878,1540,16,
53716,6881,tcp,FIN,3.064531,1540,16,
12834,6881,tcp,FIN,2.76648,2302,30,
29382,6881,tcp,FIN,3.171431,2302,30,
24847,6881,tcp,FIN,2.473357,1540,16,
23415,21,tcp,FIN,12.40586,2934,52,
50695,6881,tcp,FIN,2.49132,1540,16,
20985,6881,tcp,FIN,2.668486,1540,16,
28529,6881,tcp,FIN,2.203036,1540,16,
23482,6881,tcp,FIN,2.716888,1540,16,
62301,6881,tcp,FIN,2.946783,1540,16,
61521,6881,tcp,FIN,2.56844,2302,30,
45006,6881,tcp,FIN,2.684824,1540,16,
51767,6881,tcp,FIN,2.689048,1540,16,
52342,6881,tcp,FIN,2.854204,2302,30,
45600,6881,tcp,FIN,2.499778,1540,16,
18630,6881,tcp,FIN,2.460726,1540,16,
42217,53,udp,CON,0.001413,146,2,
36947,6881,tcp,FIN,2.281268,1540,16,
25224,6881,tcp,FIN,3.389808,1540,16,
44167,6881,tcp,FIN,2.783989,1540,16,
58457,6881,tcp,FIN,3.121473,1540,16,
63812,6881,tcp,FIN,3.003047,2302,30,
53097,6881,tcp,FIN,2.51876,2302,30,
1870,6881,tcp,FIN,2.357008,1540,16,
55361,6881,tcp,FIN,2.475688,1540,16,
30702,6881,tcp,FIN,2.871557,1540,16,
51340,6881,tcp,FIN,2.793356,1540,16,
36285,6881,tcp,FIN,2.077302,1540,16,
2802,6881,tcp,FIN,2.35813,1540,16,
32302,6881,tcp,FIN,2.089399,1540,16,
59696,6881,tcp,FIN,2.782394,1540,16,
39252,5055,tcp,FIN,11.278294,4550,78,
40650,38455,tcp,FIN,25.357216,3806,64,
7188,53,udp,CON,0.00107,132,2,
5818,6881,tcp,FIN,2.273934,1540,16,
61845,6881,tcp,FIN,2.360715,1540,16,
50822,6881,tcp,FIN,2.932452,1540,16,
59151,6881,tcp,FIN,3.123051,1540,16,
39704,6881,tcp,FIN,2.740018,1540,16,
52849,6881,tcp,FIN,2.539704,1540,16,
61926,6881,tcp,FIN,2.399028,1540,16,
46853,6881,tcp,FIN,2.252858,1540,16,
21544,6881,tcp,FIN,1.902097,1540,16,
22695,6881,tcp,FIN,2.823747,1540,16,
48058,6881,tcp,FIN,2.313062,1540,16,
15456,12939,tcp,FIN,5.087665,3910,66,
11836,43783,tcp,FIN,3.392416,4654,80,
54763,25740,tcp,FIN,1.456124,320,6,
53238,53,udp,CON,0.00101,146,2,
25429,23414,tcp,FIN,1.910603,2558,40,
33239,80,tcp,FIN,7.203038,1580,12,
25947,53,udp,CON,0.000946,132,2,
56589,6881,tcp,FIN,3.120081,1540,16,
11049,6881,tcp,FIN,3.447414,1540,16,
64604,6881,tcp,FIN,3.82433,2302,30,
52646,6881,tcp,FIN,3.494731,1540,16,
8146,6881,tcp,FIN,3.374718,2198,28,
26180,6881,tcp,FIN,3.431222,1540,16,
25438,6881,tcp,FIN,3.490115,1540,16,
62646,6881,tcp,FIN,3.669839,1540,16,
28468,80,tcp,FIN,25.75333,1684,14,
21560,53,udp,CON,0.001123,132,2,
36184,21,tcp,FIN,17.583885,2934,52,
37442,64070,tcp,FIN,28.03735,4654,80,
22062,6881,tcp,FIN,2.768424,1540,16,
25548,6881,tcp,FIN,3.090041,1540,16,
53871,6881,tcp,FIN,3.401674,1540,16,
26467,6881,tcp,FIN,3.550338,1540,16,
62087,22898,tcp,FIN,4.295237,4152,26,
16208,6881,tcp,FIN,4.059817,2302,30,
16887,6881,tcp,FIN,4.241446,2302,30,
56193,6881,tcp,FIN,3.469801,1540,16,
33775,6881,tcp,FIN,3.417879,1540,16,
59846,6881,tcp,FIN,3.853677,1540,16,
51922,6881,tcp,FIN,3.49997,1540,16,
45240,80,tcp,FIN,19.429695,17850,334,
41903,10127,tcp,FIN,2.043969,2662,42,
50930,6881,tcp,FIN,3.96396,1540,16,
27233,6881,tcp,FIN,3.383357,1540,16,
61416,6881,tcp,FIN,3.523315,1540,16,
27211,6881,tcp,FIN,3.799001,1540,16,
42405,80,tcp,FIN,25.551237,1580,12,
32265,80,tcp,FIN,23.473442,1580,12,
42988,48017,tcp,FIN,32.4104,4550,78,
28129,6881,tcp,FIN,3.109457,1540,16,
38969,6881,tcp,FIN,3.5403,1540,16,
44281,6881,tcp,FIN,3.46969,1540,16,
6721,6881,tcp,FIN,2.562286,1540,16,
22783,6881,tcp,FIN,3.671995,1540,16,
29588,6881,tcp,FIN,3.191034,1540,16,
57510,6881,tcp,FIN,2.818081,1540,16,
49653,6881,tcp,FIN,2.935111,1540,16,
47370,6881,tcp,FIN,3.842948,1540,16,
29673,6881,tcp,FIN,4.047745,1540,16,
33059,6881,tcp,FIN,3.285602,1540,16,
1171,6881,tcp,FIN,3.539216,1540,16,
52060,6881,tcp,FIN,4.27819,2302,30,
52830,6881,tcp,FIN,3.905067,1540,16,
55077,6881,tcp,FIN,3.746034,1540,16,
28856,6881,tcp,FIN,3.8503,1540,16,
13846,5190,tcp,FIN,26.829651,1272,16,
1972,6881,tcp,FIN,3.570779,1540,16,
31541,6881,tcp,FIN,2.947081,1540,16,
10163,6881,tcp,FIN,2.841379,1540,16,
7752,6881,tcp,FIN,3.65931,1540,16,
61839,53,udp,CON,0.000983,130,2,
23182,53,udp,CON,0.001056,146,2,
1336,18601,tcp,FIN,25.687225,4152,26,
21922,37563,tcp,FIN,18.977949,4550,78,
57435,6881,tcp,FIN,3.984401,1540,16,
57186,6881,tcp,FIN,3.56783,1540,16,
22306,6881,tcp,FIN,3.728023,2302,30,
51274,6881,tcp,FIN,3.821381,1540,16,
28117,6881,tcp,FIN,3.524955,2302,30,
1167,6881,tcp,FIN,3.290007,1540,16,
30581,6881,tcp,FIN,4.032189,1540,16,
55560,6881,tcp,FIN,3.736351,1540,16,
41554,6881,tcp,FIN,4.17703,1540,16,
45351,6881,tcp,FIN,3.886939,2302,30,
57710,6881,tcp,FIN,3.775378,1540,16,
1137,6881,tcp,FIN,3.755879,1540,16,
20476,6881,tcp,FIN,3.755163,1540,16,
24672,6881,tcp,FIN,3.247998,1540,16,
25318,6881,tcp,FIN,2.967813,1540,16,
55974,6881,tcp,FIN,2.604756,1540,16,
39036,6881,tcp,FIN,2.810117,1540,16,
6207,6881,tcp,FIN,3.160423,1540,16,
32399,30968,tcp,FIN,16.62048,4552,26,
24963,5190,tcp,FIN,18.769098,2024,24,
53147,80,tcp,FIN,21.573469,1580,12,
11220,25,tcp,FIN,21.438271,37230,52,
26942,11922,tcp,FIN,1.394111,424,8,
10494,25740,tcp,FIN,1.013562,320,6,
27499,80,tcp,FIN,0.259596,1052,8,
37167,53,udp,CON,0.000996,132,2,
24963,5190,tcp,FIN,18.769098,2024,24,
46852,6881,tcp,FIN,3.418792,1540,16,
44354,6881,tcp,FIN,2.855173,1540,16,
52568,6881,tcp,FIN,3.804176,2302,30,
63308,6881,tcp,FIN,3.54135,2302,30,
65061,6881,tcp,FIN,3.8387,1540,16,
48432,6881,tcp,FIN,3.033186,1540,16,
55322,6881,tcp,FIN,3.883449,2302,30,
28791,6881,tcp,FIN,4.000979,1540,16,
10182,6881,tcp,FIN,3.798946,1540,16,
47602,6881,tcp,FIN,3.927757,1540,16,
53900,6881,tcp,FIN,4.026651,1540,16,
28143,6881,tcp,FIN,3.395115,1540,16,
62421,6881,tcp,FIN,3.51149,1540,16,
17597,6881,tcp,FIN,3.343087,1540,16,
13426,80,tcp,FIN,15.712255,1580,12,
57691,41942,tcp,FIN,7.692117,4654,80,
48463,6881,tcp,FIN,3.739207,2302,30,
39835,6881,tcp,FIN,3.568176,1540,16,
11305,6881,tcp,FIN,3.631896,1540,16,
32895,6881,tcp,FIN,2.981832,1540,16,
63321,6881,tcp,FIN,2.981925,1540,16,
43268,6881,tcp,FIN,2.979316,1540,16,
28908,11922,tcp,FIN,2.464666,424,8,
38937,5190,tcp,FIN,4.388101,1272,16,
14561,10963,tcp,FIN,1.331455,2438,38,
24435,11922,tcp,FIN,0.715108,424,8,
36613,80,tcp,FIN,0.471339,1052,8,
49744,6881,tcp,FIN,3.762661,1540,16,
46134,6881,tcp,FIN,3.950887,1540,16,
61673,6881,tcp,FIN,3.279322,1540,16,
32350,6881,tcp,FIN,3.929447,2302,30,
31135,6881,tcp,FIN,3.670088,2302,30,
17249,80,tcp,FIN,30.451504,1684,14,
60342,59285,tcp,FIN,20.215185,4550,78,
36012,80,tcp,FIN,7.873177,1580,12,
51922,6881,tcp,FIN,3.49997,1540,16,
21990,80,tcp,FIN,2.724995,2952,22,Exploits
46282,111,tcp,FIN,0.633943,564,10,Reconnaissance
9487,14302,tcp,FIN,16.414621,4654,80,
42587,25,tcp,FIN,34.077175,37358,52,
25090,6881,tcp,FIN,4.295148,1540,16,
4826,6881,tcp,FIN,4.662033,1540,16,
42017,6881,tcp,FIN,4.362587,1540,16,
7050,6881,tcp,FIN,4.387004,1540,16,
17776,6881,tcp,FIN,5.056451,1540,16,
40005,6881,tcp,FIN,4.696884,1540,16,
9344,6881,tcp,FIN,4.708214,1540,16,
62176,6881,tcp,FIN,4.531117,2302,30,
11611,6881,tcp,FIN,4.615778,1540,16,
34547,6881,tcp,FIN,4.222224,1540,16,
40860,6881,tcp,FIN,4.353405,1540,16,
58783,80,tcp,FIN,0.821008,1052,8,
9573,6881,tcp,FIN,1.324332,1540,16,
65180,80,tcp,FIN,2.81793,1580,12,
54572,80,tcp,FIN,2.662148,1684,14,
2093,6881,tcp,FIN,4.123863,1540,16,
2798,6881,tcp,FIN,4.033781,1540,16,
18975,6881,tcp,FIN,4.268914,1540,16,
31313,6881,tcp,FIN,3.977135,1540,16,
14459,6881,tcp,FIN,4.55167,1540,16,
41345,46152,tcp,FIN,17.162243,4550,78,
51974,27810,tcp,FIN,19.023893,3910,66,
54633,61416,tcp,FIN,19.648373,4656,28,
64239,36191,tcp,FIN,28.696102,4552,26,
52493,31379,tcp,FIN,28.512877,4656,28,
38385,6881,tcp,FIN,4.921817,1540,16,
7945,6881,tcp,FIN,4.405994,1540,16,
3629,6881,tcp,FIN,4.664951,2302,30,
4013,6881,tcp,FIN,4.209344,1540,16,
11488,6881,tcp,FIN,4.715484,1540,16,
13268,6881,tcp,FIN,4.732703,1540,16,
22257,6881,tcp,FIN,4.694447,1540,16,
37409,80,tcp,FIN,5.660308,1684,14,
65219,6881,tcp,FIN,4.313128,1540,16,
1809,6881,tcp,FIN,3.590163,1540,16,
7486,6881,tcp,FIN,4.045154,2302,30,
30843,25740,tcp,FIN,1.411421,320,6,
6634,46351,udp,CON,1.927144,528,4,
32276,51841,tcp,FIN,2.446681,2662,42,
40203,6881,tcp,FIN,1.483002,1540,16,
64118,53,udp,CON,0.000977,132,2,
2104,53,udp,CON,0.000921,132,2,
7906,80,tcp,FIN,2.185874,1684,14,
48584,80,tcp,FIN,34.27533,1684,14,
5632,6881,tcp,FIN,4.589917,1540,16,
37642,6881,tcp,FIN,4.305681,1540,16,
49991,6881,tcp,FIN,4.376099,1540,16,
11686,6881,tcp,FIN,4.935382,1540,16,
12594,6881,tcp,FIN,5.153114,1540,16,
27870,6881,tcp,FIN,4.621966,1540,16,
3942,6881,tcp,FIN,4.789484,1540,16,
42142,6881,tcp,FIN,4.417987,1540,16,
43244,6881,tcp,FIN,4.348222,1540,16,
30499,6881,tcp,FIN,4.589021,2302,30,
34583,6881,tcp,FIN,4.370824,1540,16,
14118,6881,tcp,FIN,4.383843,1540,16,
40483,6881,tcp,FIN,4.445363,2302,30,
51075,6881,tcp,FIN,4.322935,2302,30,
21340,6881,tcp,FIN,4.572148,1540,16,
63292,6881,tcp,FIN,4.50672,1540,16,
49948,6881,tcp,FIN,4.398065,2302,30,
5382,6881,tcp,FIN,4.157208,1540,16,
3194,6881,tcp,FIN,4.178366,1540,16,
35107,6881,tcp,FIN,4.303426,1540,16,
39406,6881,tcp,FIN,4.455094,1540,16,
56189,5190,tcp,FIN,17.585854,1272,16,
33497,53735,tcp,FIN,16.834574,3806,64,
1216,80,tcp,FIN,14.172994,1580,12,
42256,5190,tcp,FIN,13.467874,1272,16,
6641,6881,tcp,FIN,4.447732,1540,16,
23954,6881,tcp,FIN,4.859886,1540,16,
7593,6881,tcp,FIN,3.968992,2198,28,
2742,6881,tcp,FIN,3.661041,1540,16,
5306,111,udp,CON,3.434325,568,4,
8720,6881,tcp,FIN,4.216879,1540,16,
61514,6881,tcp,FIN,3.699533,1540,16,
10500,6881,tcp,FIN,4.358796,1540,16,
53625,6881,tcp,FIN,3.952174,1540,16,
19125,53,udp,CON,0.00104,146,2,
18282,5190,tcp,FIN,32.662319,1272,16,
23087,6881,tcp,FIN,4.911257,1540,16,
60405,6881,tcp,FIN,4.335927,2302,30,
7397,6881,tcp,FIN,4.645892,1540,16,
46081,6881,tcp,FIN,4.468047,1540,16,
17414,14382,tcp,FIN,5.730104,4550,78,
55964,6881,tcp,FIN,4.839944,2302,30,
12603,6881,tcp,FIN,4.524917,1540,16,
2759,6881,tcp,FIN,4.569728,2302,30,
37580,14173,tcp,FIN,2.84094,2558,40,
38467,53,udp,CON,0.001078,146,2,
4347,53,udp,CON,0.000946,130,2,
21702,61361,tcp,FIN,31.022423,4654,80,
45895,6881,tcp,FIN,4.511789,1540,16,
9818,6881,tcp,FIN,4.863933,1540,16,
4547,6881,tcp,FIN,4.413989,1540,16,
36277,6881,tcp,FIN,4.602747,1540,16,
44820,6881,tcp,FIN,4.464198,1540,16,
20635,6881,tcp,FIN,5.342585,1540,16,
21499,6881,tcp,FIN,5.385915,1540,16,
29030,80,tcp,FIN,9.780945,1684,14,
26147,56231,tcp,FIN,12.487157,4550,78,
28014,11922,tcp,FIN,0.974519,424,8,
34823,6881,tcp,FIN,1.469361,1540,16,
2104,53,udp,CON,0.000921,132,2,
20193,6881,tcp,FIN,4.213758,2406,32,
26916,6881,tcp,FIN,4.590329,1540,16,
45062,6881,tcp,FIN,4.42884,1540,16,
51417,6881,tcp,FIN,4.632991,1540,16,
14459,6881,tcp,FIN,4.55167,1540,16,
39935,6881,tcp,FIN,4.743863,1540,16,
44231,6881,tcp,FIN,4.697219,1540,16,
5545,6881,tcp,FIN,4.554883,1540,16,
11012,6881,tcp,FIN,3.243049,1540,16,
3015,6881,tcp,FIN,4.310891,1540,16,
52114,80,tcp,FIN,13.62022,1684,14,
57291,80,tcp,FIN,15.392247,1684,14,
56745,80,tcp,FIN,20.923395,1684,14,
1179,80,tcp,FIN,0.060457,1052,8,
38787,9114,tcp,FIN,1.866674,2438,38,
11072,6881,tcp,FIN,1.706135,1540,16,
41500,6881,tcp,FIN,1.623703,1540,16,
18267,80,tcp,FIN,3.764111,1684,14,
28172,5190,tcp,FIN,26.358074,1272,16,
61278,80,tcp,FIN,24.681704,1580,12,
14075,39991,tcp,FIN,29.615318,4656,28,
56458,6881,tcp,FIN,4.664102,1540,16,
10679,6881,tcp,FIN,4.683249,1540,16,
18634,6881,tcp,FIN,5.153183,1540,16,
40307,6881,tcp,FIN,4.242953,1540,16,
10638,6881,tcp,FIN,4.475955,1540,16,
1178,6881,tcp,FIN,4.438105,1540,16,
17315,6881,tcp,FIN,4.3006,1540,16,
1771,6881,tcp,FIN,4.531652,1540,16,
36145,6881,tcp,FIN,4.254707,2302,30,
32160,6881,tcp,FIN,4.159266,1540,16,
48265,48887,tcp,FIN,22.610283,3910,66,
49589,80,tcp,FIN,0.123247,1052,8,
10327,6881,tcp,FIN,2.076156,2302,30,
62322,6881,tcp,FIN,0.809036,1540,16,
64895,21805,tcp,FIN,16.679234,3910,66,
32992,6881,tcp,FIN,4.812889,1540,16,
28514,6881,tcp,FIN,5.217712,1540,16,
13714,6881,tcp,FIN,4.649918,1540,16,
26834,6881,tcp,FIN,5.584211,2302,30,
19463,6881,tcp,FIN,5.260135,1540,16,
17327,6881,tcp,FIN,6.254194,1540,16,
21760,6881,tcp,FIN,1.986066,1540,16,
11239,9054,tcp,FIN,1.74576,2438,38,
16210,23183,tcp,FIN,2.011751,8928,14,
26866,53,udp,CON,0.000881,132,2,
22309,53,udp,CON,0.000969,146,2,
45892,80,tcp,FIN,21.601025,1580,12,
33520,4678,tcp,FIN,23.525303,3806,64,
39249,143,tcp,FIN,15.817905,7816,122,
46210,6881,tcp,FIN,5.346186,1540,16,
41655,6881,tcp,FIN,5.782176,1540,16,
43560,6881,tcp,FIN,5.809895,1540,16,
52718,6881,tcp,FIN,5.900298,2302,30,
8803,6881,tcp,FIN,5.497936,2302,30,
19818,6881,tcp,FIN,6.158804,2302,30,
40924,6881,tcp,FIN,5.216447,1540,16,
25933,6881,tcp,FIN,4.937931,1540,16,
53581,6881,tcp,FIN,5.089432,2302,30,
56997,6881,tcp,FIN,5.298756,1540,16,
58739,6881,tcp,FIN,5.085963,1540,16,
59971,25,tcp,FIN,21.156628,37230,52,
22918,6881,tcp,FIN,0.791861,1540,16,
23664,6881,tcp,FIN,0.802671,1540,16,
29692,55222,tcp,FIN,1.547754,2542,40,
6911,6881,tcp,FIN,2.258631,1540,16,
54237,54308,tcp,FIN,15.059188,3806,64,
60641,14411,tcp,FIN,4.227926,4550,78,
4549,6881,tcp,FIN,5.357064,2302,30,
15639,6881,tcp,FIN,5.97221,1540,16,
23576,6881,tcp,FIN,5.383215,2198,28,
12342,6881,tcp,FIN,5.209044,1540,16,
26052,6881,tcp,FIN,5.94378,2302,30,
54535,6881,tcp,FIN,5.623966,1540,16,
60761,53,udp,CON,0.000922,146,2,
62362,53,udp,CON,0.001107,146,2,
62932,6881,tcp,FIN,5.756042,1540,16,
22150,6881,tcp,FIN,0.809023,1540,16,
45343,6881,tcp,FIN,1.416595,1540,16,
65048,6881,tcp,FIN,2.191974,1540,16,
13479,80,tcp,FIN,4.740254,1684,14,
11589,6881,tcp,FIN,4.905169,1540,16,
40365,6881,tcp,FIN,5.075983,1540,16,
9676,6881,tcp,FIN,5.649304,2302,30,
59072,6881,tcp,FIN,5.188408,1540,16,
9404,6881,tcp,FIN,5.221018,1540,16,
20343,6881,tcp,FIN,4.655099,1540,16,
35804,6881,tcp,FIN,5.233205,1540,16,
52982,6881,tcp,FIN,5.46218,1540,16,
8853,6881,tcp,FIN,5.942141,2302,30,
62932,6881,tcp,FIN,5.756042,1540,16,
11157,6881,tcp,FIN,5.863586,1540,16,
51259,58208,tcp,FIN,18.346155,4152,26,
33752,36271,tcp,FIN,6.873455,4654,80,
3981,6881,tcp,FIN,5.02318,1540,16,
24831,6881,tcp,FIN,4.80916,1540,16,
25683,6881,tcp,FIN,5.347936,1540,16,
27634,6881,tcp,FIN,5.174061,1540,16,
38311,6881,tcp,FIN,4.887266,1540,16,
28560,6881,tcp,FIN,5.345125,1540,16,
7403,11922,tcp,FIN,1.761118,424,8,
27166,55702,tcp,FIN,18.512657,4256,28,
47003,6881,tcp,FIN,5.909561,2302,30,
22954,6881,tcp,FIN,5.410014,2198,28,
12232,6881,tcp,FIN,5.514443,2302,30,
18302,6881,tcp,FIN,5.641832,2198,28,
4725,6881,tcp,FIN,5.936245,1540,16,
47741,6881,tcp,FIN,6.368935,2302,30,
49833,6881,tcp,FIN,5.91596,1540,16,
11836,5190,tcp,FIN,30.626579,1272,16,
47273,6881,tcp,FIN,5.824174,2302,30,
55692,6881,tcp,FIN,5.477977,2302,30,
38647,6881,tcp,FIN,5.598813,2302,30,
48984,6881,tcp,FIN,5.074642,1540,16,
42736,5190,tcp,FIN,5.054176,1272,16,
30212,6881,tcp,FIN,5.414043,1540,16,
57452,6881,tcp,FIN,5.529707,1540,16,
61061,6881,tcp,FIN,4.776113,1540,16,
42486,6881,tcp,FIN,1.442944,1540,16,
5882,6881,tcp,FIN,1.712738,1540,16,
29804,23183,tcp,FIN,1.393701,8928,14,
29532,53,udp,CON,0.000933,130,2,
46377,53805,udp,CON,0.608141,528,4,
4405,6881,tcp,FIN,1.368787,1540,16,
18031,6881,tcp,FIN,1.762277,1540,16,
23390,65526,tcp,FIN,1.206517,2438,38,
19536,6881,tcp,FIN,2.26362,1540,16,
20247,6881,tcp,FIN,2.146873,1540,16,
20588,6881,tcp,FIN,0.668363,1540,16,
28334,80,tcp,FIN,0.020127,1052,8,
22076,6881,tcp,FIN,5.067167,1540,16,
23776,6881,tcp,FIN,5.16048,1540,16,
29398,6881,tcp,FIN,5.226993,1540,16,
56320,6881,tcp,FIN,5.221051,2302,30,
60438,6881,tcp,FIN,5.247152,1540,16,
18045,6881,tcp,FIN,5.398155,1540,16,
64768,6881,tcp,FIN,5.849882,1540,16,
37508,6881,tcp,FIN,5.660509,2302,30,
6492,6881,tcp,FIN,5.452637,2302,30,
35902,6881,tcp,FIN,6.161645,1540,16,
60211,6881,tcp,FIN,5.374066,1540,16,
11411,6881,tcp,FIN,5.70414,2302,30,
3080,6881,tcp,FIN,5.122664,1540,16,
54421,6881,tcp,FIN,5.624162,2198,28,
15305,6881,tcp,FIN,5.362077,1540,16,
40924,6881,tcp,FIN,5.216447,1540,16,
47128,111,udp,CON,1.969298,568,4,
1350,6881,tcp,FIN,5.764732,1540,16,
16185,6881,tcp,FIN,5.197834,1540,16,
39492,6881,tcp,FIN,5.471142,2302,30,
35265,6881,tcp,FIN,5.279851,1540,16,
52574,6881,tcp,FIN,5.876448,2302,30,
46871,6881,tcp,FIN,6.019046,1540,16,
17410,111,udp,INT,4e-06,168,2,Reconnaissance
20549,111,udp,INT,1.4e-05,168,2,Reconnaissance
34234,6881,tcp,FIN,7.209533,2302,30,
64224,6881,tcp,FIN,6.487143,1540,16,
23384,65299,tcp,FIN,1.587468,2542,40,
65274,6881,tcp,FIN,6.582697,2302,30,
54406,21,tcp,FIN,32.390953,2934,52,
17344,5190,tcp,FIN,21.854425,1272,16,
46451,30112,tcp,FIN,24.766691,4550,78,
64126,6881,tcp,FIN,5.649319,1540,16,
44051,6881,tcp,FIN,6.230642,1540,16,
1702,6881,tcp,FIN,6.694861,1540,16,
30831,6881,tcp,FIN,6.056083,1540,16,
8409,6881,tcp,FIN,2.847943,1540,16,
31414,6881,tcp,FIN,2.203213,1540,16,
44798,80,tcp,FIN,0.143324,1052,8,
28756,25,tcp,FIN,32.666801,37358,52,
32612,22,tcp,FIN,26.628351,6032,64,
58313,27325,tcp,FIN,25.338053,4550,78,
47629,33289,tcp,FIN,28.239065,3910,66,
65106,25,tcp,FIN,12.999174,37358,52,
22615,64520,tcp,FIN,1.805926,2558,40,
56221,80,tcp,FIN,1.140931,1580,12,
57456,6881,tcp,FIN,1.100851,1540,16,
61756,6881,tcp,FIN,0.754772,1540,16,
32288,6881,tcp,FIN,1.470886,1540,16,
50238,6881,tcp,FIN,1.330916,1540,16,
51022,6881,tcp,FIN,1.366386,1540,16,
1167,53,udp,CON,0.000938,130,2,
7370,53,udp,CON,0.000906,132,2,
5402,53,udp,CON,0.000894,130,2,
40105,53,udp,CON,0.0093,146,2,
58109,6881,tcp,FIN,1.925451,1540,16,
63073,16998,tcp,FIN,1.333813,2438,38,
18808,6881,tcp,FIN,2.607804,2302,30,
9891,6881,tcp,FIN,2.753911,1540,16,
18991,6881,tcp,FIN,5.226711,1540,16,
19852,6881,tcp,FIN,5.354715,1540,16,
37868,6881,tcp,FIN,5.933089,1540,16,
45272,6881,tcp,FIN,6.320522,1540,16,
6587,6881,tcp,FIN,5.911901,1540,16,
1144,143,tcp,FIN,14.348018,7810,122,
57860,25,tcp,FIN,17.490232,37230,52,
55385,24033,tcp,FIN,34.613087,4656,28,
15538,5190,tcp,FIN,25.25601,1272,16,
43126,49276,tcp,FIN,4.024557,2662,42,
24524,80,tcp,FIN,0.096923,1052,8,
5136,6881,tcp,FIN,1.9672,2302,30,
32136,6881,tcp,FIN,2.044967,1540,16,
28005,23183,tcp,FIN,2.484204,8928,14,
64623,5190,tcp,FIN,2.005078,1272,16,
41116,11922,tcp,FIN,1.462483,424,8,
61158,23183,tcp,FIN,1.834925,8928,14,
64660,6881,tcp,FIN,5.397937,1540,16,
12874,6881,tcp,FIN,6.008003,1540,16,
27025,6881,tcp,FIN,1.692716,1540,16,
56699,54030,tcp,FIN,5.077192,4550,78,
57582,25,tcp,FIN,10.790445,37230,52,
33079,6881,tcp,FIN,1.441853,1540,16,
44150,23183,tcp,FIN,1.075204,8928,14,
46196,33581,tcp,FIN,26.41733,4256,28,
10511,9243,tcp,FIN,26.241413,4152,26,
64150,17453,tcp,FIN,30.727074,4654,80,
2558,33339,tcp,FIN,1.73042,2438,38,
7694,6881,tcp,FIN,3.397407,2302,30,
